STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	24244	1771.99739960094	0	7465.93271518644	0	1	0	1	1	2.13917876088582
2	11429	8807.97256498747	0	24467.6603950564	0	1	0	1	2	3.30490825363806
3	8250	15473.7915822711	0	38786.6390136978	0	1	0	1	3	3.78176752202431
4	4587	54731.0945680968	0	87551.8517431054	0	1	0	1	4	4.74627400971037
5	935	206096.525875233	0	239866.063139844	0	1	0	1	5	2.65056921229653
1	27489	9352.18776499387	0	30778.694650713	0	1	0	2	1	2.24005072820109
2	7678	29686.3334329121	0	81770.276003438	0	1	0	2	2	2
3	14740	72218.7609060775	0	437484.2697181	0	1	0	2	3	17.0729528387084
4	2222	401948.256105211	0	1289524.6613921	0	1	0	2	4	7.58616740083403
5	2585	124121.363727788	0	408480.280054875	0	1	0	2	5	2.79563428379622
1	19492	4756.11095946693	0	19965.872644111	0	1	0	3	1	4.30676464580331
2	8140	15701.4091600743	0	36885.279868291	0	1	0	3	2	3.32264488765688
3	10637	37025.098929674	0	81347.4036715117	0	1	0	3	3	9.57567274963058
4	22803	61397.4716776885	0	123691.350629444	0	1	0	3	4	31.2131614687731
5	16148	49003.3102848806	0	75992.9411318811	0	1	0	3	5	13.5799582246122
1	19206	2024.50261056599	0	5559.38436979185	0	1	0	4	1	2.16199685999098
2	3157	32358.4411311108	0	43774.4144972564	0	1	0	4	2	2.79824902048903
3	2915	34770.5240662893	0	62089.5168864026	0	1	0	4	3	3.66478306888049
4	1067	82031.3465425132	0	80365.5922248679	0	1	0	4	4	2
5	1892	52474.6047957749	0	50495.3476727836	0	1	0	4	5	2
1	16764	3610.48829833646	0	9979.12921774301	0	1	0	5	1	2.42406017397656
2	7392	20892.1910626917	0	59093.9906877139	0	1	0	5	2	6.32963075218542
3	4037	45717.3451404301	0	51226.9442417661	0	1	0	5	3	2.99661050575497
4	2794	97972.3451014943	0	155899.682172597	0	1	0	5	4	6.31167647402384
5	6006	65802.6042514504	0	108773.842835041	0	1	0	5	5	9.46635741233981
