STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	19536	92.4175611618997	0	1747.08160790359	0	1	0	1	1	3.22072610759328
2	4708	1358.44195303135	0	16102.6500545207	0	1	0	1	2	7.15383245138725
3	20053	503.559237196039	0	5589.17372183444	0	1	0	1	3	10.5762551045581
4	2002	9395.82484352691	0	16276.6634544674	0	1	0	1	4	3.07492418521438
5	3146	31454.2461666991	0	28101.6393237378	0	1	0	1	5	8.3424829758357
1	28853	45.2920010061953	0	551.365265114032	0	1	0	2	1	2
2	18403	1031.31776307211	0	3765.41843993344	0	1	0	2	2	7.96244554144116
3	2288	4288.24104058211	0	10466.701748764	0	1	0	2	3	2.75175949031586
4	3025	23941.6490859691	0	14758.0016250286	0	1	0	2	4	5.12976578616902
5	2145	12884.9076534691	0	10587.9063070403	0	1	0	2	5	2.60964834860881
1	44517	85.7415869075034	0	856.916102607171	0	1	0	3	1	4.40187078226229
2	14080	445.751251346487	0	1638.44699452687	0	1	0	3	2	2.66200058785985
3	7678	2772.61076134184	0	4852.69933932897	0	1	0	3	3	4.29936768959005
4	5071	11481.562148315	0	9542.17341848783	0	1	0	3	4	5.58359631345144
5	5874	19911.8373326542	0	13522.6735881398	0	1	0	3	5	9.16578368308209
1	1584	1329.3234217176	0	10134.2045711774	0	1	0	4	1	2.37118078821689
2	7722	525.575061419081	0	3533.62177633181	0	1	0	4	2	4.03059984123546
3	11957	2588.10562745026	0	7125.947202526	0	1	0	4	3	12.5859109033397
4	3135	13390.4866631374	0	13414.4275753321	0	1	0	4	4	6.2119723464861
5	3839	17371.5281533684	0	15574.1048392585	0	1	0	4	5	8.83163332408041
1	25388	795.169597257128	0	3020.65371037684	0	1	0	5	1	12.6749328563458
2	4499	3934.47223160601	0	5349.36758714529	0	1	0	5	2	3.97772424535533
3	2321	9662.11895923679	0	10152.4346467345	0	1	0	5	3	3.89458852942075
4	2508	16894.2603497527	0	11919.0028831509	0	1	0	5	4	4.94064550901716
5	2277	13850.8100275928	0	16527.2918114608	0	1	0	5	5	6.21986506678337
