STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	33209	19.9515386443361	95.12330400614	1	0	1	1	2
2	10428	117.163215936089	440.197019341372	1	0	1	2	2.80697040747276
3	3102	589.8941983479	1604.9295386345	1	0	1	3	3.04430021140092
4	2365	1876.55185850445	3739.38703803607	1	0	1	4	5.40780816828982
5	341	4801.52929483063	9712.33030618641	1	0	1	5	2.02519821974065
1	34617	88.0682776736155	427.414786805598	1	0	2	1	2.79542272619747
2	8316	599.467844404841	1681.43072422718	1	0	2	2	2.64181243534488
3	7381	1530.49506327792	4270.16002452112	1	0	2	3	5.9548095536875
4	2233	4581.79048499967	7638.69847105053	1	0	2	4	3.22267574735512
5	2167	9417.69303131111	20863.3200661208	1	0	2	5	8.5418285986681
1	20020	82.1857202398237	413.93684512148	1	0	3	1	2.81861593161627
2	31075	297.285354421553	1049.14392055576	1	0	3	2	11.088784656859
3	15906	641.787517233836	1847.53334909481	1	0	3	3	9.99518894911581
4	9064	3021.40058571514	5429.14558822551	1	0	3	4	16.737443678953
5	1155	9365.39641300319	19240.6897834699	1	0	3	5	7.55858263971192
1	10318	90.2988383460755	291.583067074479	1	0	4	1	2.72754042755705
2	8470	304.159507791779	1255.06629274564	1	0	4	2	9.63747910025482
3	3421	337.927578787539	652.840760958558	1	0	4	3	2.02476073182818
4	3608	1060.26077918544	2201.02165761793	1	0	4	4	7.19953119530945
5	2420	2512.02360494737	3808.9283506125	1	0	4	5	8.3566370923032
1	28985	209.224480840871	508.181043287991	1	0	5	1	21.5840164537146
2	3806	605.369204362	1175.00108108889	1	0	5	2	6.55311136224468
3	1430	1477.76568801905	2429.91115062541	1	0	5	3	5.09174832997451
4	517	2639.53449798504	4568.36187885373	1	0	5	4	3.46091983710264
5	2255	876.405247231229	1593.2411401314	1	0	5	5	5.26463851299052
