STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	9724	599.242637592238	0	2782.95283162039	0	1	0	1	1	2
2	14520	9046.97658681833	0	27352.3822544112	0	1	0	1	2	7.61037941494586
3	8514	6298.54241636126	0	15065.8548413669	0	1	0	1	3	2.45794386437455
4	11627	4292.45094164411	0	10417.4819414861	0	1	0	1	4	2.32099905830142
5	5060	6420.35082655403	0	20789.3671583366	0	1	0	1	5	2.01574839032542
1	8657	420.518169601662	0	1090.30219526122	0	1	0	2	1	2
2	7073	8096.26875614867	0	13608.5473481343	0	1	0	2	2	2.02324433907055
3	9141	13542.6804887909	0	33405.1502069548	0	1	0	2	3	6.41859605755327
4	10571	7651.606134588	0	26963.4584992177	0	1	0	2	4	5.99134842690043
5	19272	528.498209951624	0	2892.30060686994	0	1	0	2	5	2
1	19492	586.833573644627	0	2155.11614651494	0	1	0	3	1	2.96986343294186
2	28182	2236.39879972785	0	5444.84846091394	0	1	0	3	2	10.8484328048237
3	6710	1063.31473317155	0	5190.2852055242	0	1	0	3	3	2.46219893268422
4	18073	715.312100226965	0	3297.29693185599	0	1	0	3	4	4.21306056786217
5	4763	1567.74809883102	0	7145.31143004617	0	1	0	3	5	2.40608596318297
1	12551	78.9592454907401	0	79.2623301287205	0	1	0	4	1	4.10226321032419
2	3454	119.572962393346	0	153.07449549451	0	1	0	4	2	2.18023610428924
3	5434	121.83443151864	0	130.795339447744	0	1	0	4	3	2.93082751838718
4	4279	69.7878398515188	0	153.691082069463	0	1	0	4	4	2.71187278015384
5	2519	117.738893019383	0	269.00253963845	0	1	0	4	5	2.79423484977802
1	3520	22.3882034971712	0	20.8644821388836	0	1	0	5	1	2.29865687453721
2	4378	35.095346587708	0	28.5362698237353	0	1	0	5	2	3.91018076229936
3	6897	26.9223737432478	0	20.6750806404318	0	1	0	5	3	4.46304548317835
4	9878	15.2912058432591	0	16.6853364376057	0	1	0	5	4	5.15855261522994
5	12320	3.4957332324645	0	8.46919127914734	0	1	0	5	5	3.26570178885337
