STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	18260	25718.2910727797	0	40051.2165761553	0	1	0	1	1	27.6073808555087
2	8503	36466.8371171241	0	36227.9409223023	0	1	0	1	2	11.6285228545377
3	4697	47887.934838638	0	45306.7711616256	0	1	0	1	3	8.03327055245771
4	13398	64506.2435153933	0	59280.7153245786	0	1	0	1	4	29.9821056240678
5	4587	15625.8207078012	0	14437.1812436853	0	1	0	1	5	2.49988407279624
1	21989	35351.3065981157	0	55266.4342852965	0	1	0	2	1	37.5672511502254
2	14047	82187.4602578534	0	64083.9703346896	0	1	0	2	2	27.8275829969949
3	8536	100354.870813586	0	82204.7464482308	0	1	0	2	3	21.6917102252027
4	5599	65257.0232496163	0	61310.2112637379	0	1	0	2	4	10.6117197928048
5	4543	3814.71667236205	0	5962.02896350143	0	1	0	2	5	2
1	24244	36215.4507576817	0	46720.5111472719	0	1	0	3	1	21.6961680143884
2	15840	87693.2365505659	0	75692.3972512164	0	1	0	3	2	22.9656431196731
3	24915	108517.020236557	0	90721.2484578163	0	1	0	3	3	43.2953329801374
4	6017	44641.9808762849	0	48804.8909760496	0	1	0	3	4	5.62489646415211
5	6204	13046.4272335921	0	16020.4454602711	0	1	0	3	5	2
1	3795	17824.6450673683	0	18717.3929360723	0	1	0	4	1	6.44161562109037
2	3630	30826.4778640119	0	29550.6266169414	0	1	0	4	2	9.72771835435815
3	10714	36095.7133540981	0	22412.9118497327	0	1	0	4	3	21.7764756308215
4	6116	36319.7948853392	0	30868.9710758849	0	1	0	4	4	17.120927928558
5	3982	17632.2281172055	0	16631.7946290804	0	1	0	4	5	6.0058991850399
1	9207	28470.4775664768	0	35811.3397629913	0	1	0	5	1	22.6255784740675
2	15136	43127.3687428766	0	34128.5530077532	0	1	0	5	2	35.4478560956493
3	7062	29434.2351842594	0	32710.3928408721	0	1	0	5	3	15.8516491979619
4	2937	19503.658431886	0	19259.1748409422	0	1	0	5	4	3.88152691487487
5	2651	23686.6539899016	0	36003.3953995561	0	1	0	5	5	6.54959080012163
