STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	6831	47.8294811184716	0	810.680905481382	0	1	0	1	1	2.95709792827949
2	15620	154.069629224006	0	1681.68360246372	0	1	0	1	2	14.0267416110869
3	21736	223.008385542814	0	1145.20425473621	0	1	0	1	3	13.2921139600935
4	4257	4035.73633753284	0	5489.28053784905	0	1	0	1	4	12.4781601302398
5	1001	7514.33815019795	0	6003.88010666639	0	1	0	1	5	3.20920578460152
1	32846	168.210889229099	0	493.066754236308	0	1	0	2	1	8.50862889992227
2	9911	935.121053938084	0	1177.34785345397	0	1	0	2	2	6.13046822638937
3	6820	1749.929333975	0	1848.91618110156	0	1	0	2	3	6.62480304609095
4	2970	4767.40429066911	0	4233.05721700061	0	1	0	2	4	6.60513900039216
5	2167	2540.0875839746	0	3638.2656938996	0	1	0	2	5	4.1421392617264
1	55891	485.876772264954	0	1825.03483087024	0	1	0	3	1	27.6701904574976
2	8877	2323.77818985424	0	3472.32891447976	0	1	0	3	2	8.36153838165912
3	7029	5615.73459580242	0	6087.98818736707	0	1	0	3	3	11.6082420541277
4	2552	10809.2464240668	0	12960.9571794971	0	1	0	3	4	8.97257003390505
5	2871	6253.21603109226	0	6724.35621682703	0	1	0	3	5	5.23700532178933
1	14333	401.566182659756	0	1319.8427801331	0	1	0	4	1	2.33207625410971
2	1100	4556.32402366287	0	32748.9436088433	0	1	0	4	2	4.44092486477966
3	3355	992.99620338548	0	1789.80828475706	0	1	0	4	3	2
4	4015	4426.14189313948	0	16549.7800952676	0	1	0	4	4	8.19145824838219
5	5434	3293.96258043907	0	3249.37119170205	0	1	0	4	5	2.17671918377091
1	7898	511.155490457025	0	2443.11306135506	0	1	0	5	1	3.68218055932343
2	14454	495.497914311572	0	1681.07755956547	0	1	0	5	2	4.63681946636797
3	6556	1296.34900958787	0	3546.83975773277	0	1	0	5	3	4.43736239618198
4	3597	3053.57920073959	0	7334.2666877475	0	1	0	5	4	5.03432815900751
5	4488	7432.10704498495	0	16259.9069865702	0	1	0	5	5	13.925644078551
