STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	5755	0.430486794069367	1.90660743418403	1	0	1	1	2
2	1727	4.16079440163989	9.87176092545348	1	0	1	2	2.66089472464695
3	3346	17.5314182423039	30.4198845051274	1	0	1	3	15.8863535434963
4	2645	50.9765402084546	67.7177206039644	1	0	1	4	27.955594572538
5	2851	109.931071258089	147.055617680371	1	0	1	5	65.4364247643265
6	1926	203.435396635689	248.108314713005	1	0	1	6	74.582738821945
7	2081	316.346207541131	382.754205224343	1	0	1	7	124.317645702927
8	1539	692.984676334065	796.31162731176	1	0	1	8	191.276846358462
9	748	93.0150838185347	157.692241431804	1	0	1	9	18.4099517385344
