STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	21098	46.7196211088236	693.621240515538	1	0	1	1	14.061615596139
2	22770	8.25366869255928	94.0784966157321	1	0	1	2	2.05837713433962
3	2772	2306.39981254204	6606.69209746909	1	0	1	3	17.5974136406135
4	2805	16300.2283858003	21724.5485027052	1	0	1	4	58.553812061182
1	33638	3.45620662573367	59.0737534920492	1	0	2	1	2.01544665477813
2	15741	445.110353005436	2994.44871015568	1	0	2	2	47.8074712661126
3	5335	16196.7509612891	15369.0185043223	1	0	2	3	83.162422600914
1	17897	6.55891896300511	190.235604302619	1	0	3	1	3.52120819193589
2	38995	3.03510059718521	50.133627064924	1	0	3	2	2.02189088255971
3	9064	64.799936854587	849.242183648364	1	0	3	3	7.96106405607556
4	6589	1132.88892769174	4190.80193451988	1	0	3	4	28.5585600686012
5	4675	15240.7343676912	15097.718157816	1	0	3	5	72.9982740823048
1	3179	2.39418639208446	10.6109686424939	1	0	4	1	2
2	10824	76.5919920928008	651.4850047335	1	0	4	2	36.1750745655092
3	7348	3.93536851603589	20.6268759958484	1	0	4	3	2
4	4851	624.999291150618	1623.53776657371	1	0	4	4	40.4027473389238
5	2035	3860.98091113973	4815.60047047142	1	0	4	5	50.2726859508541
1	12386	0.578638723931402	5.70011454237636	1	0	5	1	2.63043381148443
2	16698	6.40694764746891	39.1092491213312	1	0	5	2	24.3308148744917
3	3883	77.6214392433505	214.360500128226	1	0	5	3	31.0116498686751
4	4026	389.509392026397	594.02381107848	1	0	5	4	89.1025932842126
