STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	2013	18648.5441292406	0	15602.4472829882	0	1	0	1	1	2.61328089868462
2	4268	22246.7484507046	0	38078.446782268	0	1	0	1	2	13.5223829629136
3	5027	13956.8642997565	0	19374.9575165489	0	1	0	1	3	8.10399640015897
4	14960	7135.28216801557	0	11491.9618679609	0	1	0	1	4	14.3045883724684
5	23177	2132.09937712826	0	4866.87276937985	0	1	0	1	5	9.38548692605939
1	2530	9978.61826678905	0	9873.82879218429	0	1	0	2	1	5.14020274595548
2	3630	6413.17063076735	0	7588.14013327177	0	1	0	2	2	5.66782070334385
3	3960	4174.94514116205	0	4924.14784549784	0	1	0	2	3	4.01236474261897
4	13541	814.702194867062	0	1711.98385351947	0	1	0	2	4	4.77006764708474
5	31053	116.77883242965	0	946.617839054151	0	1	0	2	5	6.04856543678023
1	10428	5080.0814800137	0	9220.56662645669	0	1	0	3	1	25.9147896793431
2	4169	3584.46664999394	0	5415.4385586502	0	1	0	3	2	6.08491594886998
3	11440	2009.06444220625	0	4150.78551290179	0	1	0	3	3	12.7980962620626
4	13189	510.932218703107	0	2349.54667873509	0	1	0	3	4	8.35189453514681
5	37994	89.8857754757885	0	889.505481146772	0	1	0	3	5	9.10862248310053
1	2321	20.733782963556	0	17.3537649716757	0	1	0	4	1	5.02068443263999
2	3036	11.9323590071788	0	13.0423883030591	0	1	0	4	2	4.93574787019848
3	3553	4.79687703207641	0	5.84295365506077	0	1	0	4	3	2.58774645679657
4	6204	2.1464737113247	0	4.96273218559909	0	1	0	4	4	3.8378385573824
5	13123	0.289685801680419	0	1.3556732291031	0	1	0	4	5	2.21759494182334
1	286	50.2833419788619	0	68.0354302487439	0	1	0	5	1	2
2	3234	23.8163054555155	0	31.9492915464573	0	1	0	5	2	9.08551326730299
3	3102	12.0079649491522	0	17.8360801914345	0	1	0	5	3	4.86507375581454
4	13992	3.7133561238484	0	8.99492648783515	0	1	0	5	4	11.0668910316363
5	16379	0.658674127166488	0	4.65035742724731	0	1	0	5	5	6.69764209063878
