STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	7909	1455.78595782316	1622.38989784984	1	0	1	1	12.8996881261886
10	18920	331.100621267569	335.554263227078	1	0	1	10	6.38243344218757
2	7238	2330.94895418481	3604.093899703	1	0	1	2	26.2250954622121
3	14553	1479.3439800642	1957.52042858337	1	0	1	3	28.6392231870043
4	28017	1362.10232288656	2164.26548282399	1	0	1	4	60.9585411197942
5	38874	904.142333791767	1239.09559643378	1	0	1	5	48.4246449851582
6	20251	1517.3197337888	3031.97569078366	1	0	1	6	61.7269175516389
7	22836	671.33832056546	1112.06431876653	1	0	1	7	25.5300897935099
8	32285	331.246971549957	638.426643230288	1	0	1	8	20.7211662559803
9	55726	110.702368018321	151.314742663808	1	0	1	9	8.47698697350433
