STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	2508	3.32684260437878	4.63341088053038	1	0	1	1	2
2	1584	44.8707137416896	196.26541197356	1	0	1	2	9.60423164032537
3	22165	6.42485113921488	26.4796252435184	1	0	1	3	18.1318972199548
4	12705	18.8439317634748	202.132758126764	1	0	1	4	79.3368676837673
5	11748	2.65618811690856	8.0651614723262	1	0	1	5	2.92712105230943
1	13596	6.12199867246071	30.4203888908616	1	0	2	1	31.7805017599092
2	3003	17.1642375716253	155.778471102553	1	0	2	2	35.9457542934456
3	19701	4.97562134585033	34.5146045863764	1	0	2	3	52.2487620935724
4	19349	1.6033394621246	5.99142360700272	1	0	2	4	8.90786000191766
1	42163	1.25802929694009	4.31400501497687	1	0	3	1	14.579130297267
2	8437	7.74784633088439	36.9468180698685	1	0	3	2	24.9852994306996
3	22550	18.5451867764209	73.5132337452168	1	0	3	3	132.871409102854
4	5588	2.6142113842168	9.69655147753776	1	0	3	4	4.34303342871286
1	8800	2.80183262562071	6.03987962287945	1	0	4	1	13.3977054116041
2	8932	5.63989112616196	10.3256764443597	1	0	4	2	23.2480588210368
3	2508	14.5918599544215	29.5619034607662	1	0	4	3	18.6887130423713
4	8228	3.13163603989727	7.84074464938759	1	0	4	4	16.2618916264032
5	253	40.3272227068625	77.9088134902195	1	0	4	5	4.96851471749723
1	16742	9.41916501712807	25.8969267424295	1	0	5	1	4.21790064735551
2	4741	36.127437284596	162.192332198758	1	0	5	2	7.48067959469343
3	957	169.492544413693	1270.48279754189	1	0	5	3	11.8282775503696
4	14894	9.0467923341128	51.1516345265771	1	0	5	4	7.41159441408681
