STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	32516	206.222029541747	1074.93710592929	1	0	1	1	4.27283949062149
10	42559	1831.33049167806	5387.18450858662	1	0	1	10	28.0278428900383
2	33077	1148.96441658337	4212.50080649947	1	0	1	2	17.0334460617196
3	9625	4147.33280443648	13316.0962486825	1	0	1	3	15.6680184066524
4	5071	11202.5590307206	45408.9184958192	1	0	1	4	28.1495319625259
5	18282	1934.53622197936	13676.3981733236	1	0	1	5	30.5655243330585
6	33429	668.058026624853	3175.6874990046	1	0	1	6	12.9776947252827
7	38148	5207.23002977544	13804.4240701245	1	0	1	7	64.3763686913096
8	34441	954.559358339445	4250.22337367071	1	0	1	8	17.8946792113425
9	4004	13161.3018325862	72018.4659639729	1	0	1	9	35.2512356306161
