STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	34694	48.3742164598035	0	106.662621153462	0	1	0	1	1	8.07582000994314
2	8239	247.420813808243	0	258.700717862737	0	1	0	1	2	4.6514905355725
3	2827	385.965915860129	0	509.080777235146	0	1	0	1	3	3.14074380579025
4	2552	656.759941973383	0	911.999006606242	0	1	0	1	4	5.07919679780885
5	1133	2422.08471957462	0	1314.55679016114	0	1	0	1	5	3.25034355588627
1	9735	246.017920804838	0	704.191853167488	0	1	0	2	1	5.72596300337035
2	20086	616.541280033079	0	1081.36924416402	0	1	0	2	2	18.1421626889893
3	7502	1956.7001141285	0	1819.71294951421	0	1	0	2	3	11.4025380681125
4	12661	2929.58373242085	0	2578.87850775431	0	1	0	2	4	27.2722190803146
5	4730	4302.15946801482	0	2055.8266104351	0	1	0	2	5	8.12211640324874
1	30811	446.768643909587	0	1001.80706659577	0	1	0	3	1	14.9767616825532
2	6600	1350.07457285196	0	1581.31813742728	0	1	0	3	2	5.06397114228953
3	31482	2855.83633314751	0	2703.90906929503	0	1	0	3	3	41.3030793240425
4	3333	9349.57197135756	0	8544.69428002395	0	1	0	3	4	13.8184673506978
5	4994	5884.02165241338	0	3128.8341493948	0	1	0	3	5	7.58156941120019
1	9009	2354.60950305609	0	6339.70339566719	0	1	0	4	1	10.614981001383
2	11330	6106.24998798541	0	12866.2741607499	0	1	0	4	2	27.0929568722167
3	1298	13930.2040914138	0	26895.9521222123	0	1	0	4	3	6.4883655531949
4	2563	15058.8160525801	0	17507.1145084162	0	1	0	4	4	8.33943970443193
5	4037	9273.92648526707	0	6642.22437379912	0	1	0	4	5	4.98363223019549
1	16588	1487.99267287902	0	4101.38225975998	0	1	0	5	1	23.5049071379002
2	11902	2874.77922707268	0	5150.36633863154	0	1	0	5	2	21.178360240881
3	3388	5955.43681497529	0	6692.1004397539	0	1	0	5	3	7.83321625859032
4	2893	14130.4920547522	0	10833.8058454501	0	1	0	5	4	10.8283864407677
5	2222	5938.28190251766	0	6496.0509175978	0	1	0	5	5	4.98686646843215
