STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	15125	34.8683943426674	491.950939691611	1	0	1	1	2
2	17633	554.701405289469	4554.23053800964	1	0	1	2	11.7174934505729
3	9790	1130.2998210005	6739.50669911283	1	0	1	3	9.62729549416935
4	5929	4013.24166321693	14778.2022667044	1	0	1	4	12.7848771004765
5	968	15937.754235917	45178.2107657068	1	0	1	5	6.38113430363423
1	33462	1093.50102331945	9384.62665895155	1	0	2	1	4.52718363136074
2	16511	6244.62675154538	60045.6821316516	1	0	2	2	14.2927032212059
3	220	121650.639537399	830514.365969481	1	0	2	3	2.63408051439106
4	1881	30432.3918149809	219787.527533857	1	0	2	4	5.96006580433684
5	2640	10266.7753384667	56864.4755821996	1	0	2	5	2.16423382756174
1	11781	232.551881326678	2527.76640677538	1	0	3	1	2.99495906360324
2	14916	1076.1241345633	6884.95385648372	1	0	3	2	10.3282134636253
3	13387	3500.57713779353	18872.6573249864	1	0	3	3	25.4090316687693
4	24431	5393.34139244081	27689.364389981	1	0	3	4	68.0340033502772
5	12705	4758.9986498188	18301.8287150183	1	0	3	5	23.3851926829148
1	17886	124.757048256324	663.23215225729	1	0	4	1	2
2	4290	2013.49691059664	6417.61617796529	1	0	4	2	4.08085981993057
3	3014	3204.39414633533	13275.7457635539	1	0	4	3	5.9309302962727
4	1540	7424.78964876515	25669.7986963263	1	0	4	4	5.85954412294064
5	1507	4532.70978020125	12317.208434813	1	0	4	5	2.75135220170578
1	12254	220.341223961813	1394.42560542699	1	0	5	1	2
2	4741	686.928413885613	3467.66874953175	1	0	5	2	2
3	11231	2712.25040521451	11297.2081831322	1	0	5	3	14.8248580409729
4	3080	8944.96731960884	29500.7006913766	1	0	5	4	10.616565218552
5	5687	5940.35541765748	21813.606074532	1	0	5	5	14.4947816832968
