STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	8415	23565.5294456261	0	46413.8268680407	0	1	0	1	1	35.8218214827091
2	25982	12830.3558825384	0	26368.9743553942	0	1	0	1	2	62.836499496589
3	8624	17099.0957057437	0	30855.0164910726	0	1	0	1	3	24.4051059686325
4	2079	5513.32857893187	0	11194.2592300473	0	1	0	1	4	2.13449929736194
5	4345	263.325693759479	0	463.423491314134	0	1	0	1	5	2
1	10230	11485.982871729	0	29800.5419832832	0	1	0	2	1	42.6765254963851
2	10065	6707.96504155086	0	15884.373390518	0	1	0	2	2	22.3806720982718
3	352	17282.6698284464	0	82945.5316864981	0	1	0	2	3	4.08719084235182
4	17083	10784.0442971819	0	14922.8601877302	0	1	0	2	4	35.686624302153
5	16984	3243.36704971086	0	5188.70014789875	0	1	0	2	5	12.3363821061696
1	1012	25145.7309998502	0	56205.1615626996	0	1	0	3	1	3.91068227507032
2	198	89664.2610194337	0	301067.035903447	0	1	0	3	2	4.09849318245408
3	41778	11086.4031478901	0	43920.1768124709	0	1	0	3	3	126.155893923
4	25432	9202.11975360348	0	16957.3289494053	0	1	0	3	4	29.6506200564734
5	8800	1180.37279894324	0	3827.90232124919	0	1	0	3	5	2.31600418154798
1	1947	4940.32819138219	0	9110.89543662057	0	1	0	4	1	7.70819075203338
2	3410	4332.13663091547	0	5640.77084068338	0	1	0	4	2	8.35830616248125
3	6820	6785.41514972398	0	6622.33884269755	0	1	0	4	3	19.6255218026953
4	10714	2362.95606213997	0	4706.70539410306	0	1	0	4	4	21.9126093844246
5	5346	484.573921066835	0	1311.55000750198	0	1	0	4	5	3.04676703649479
1	2376	5928.05282393163	0	10943.0391464179	0	1	0	5	1	13.0085183422439
2	5291	2611.03792391695	0	6501.71780757334	0	1	0	5	2	17.2111275072362
3	12111	910.879417385744	0	2618.80715025723	0	1	0	5	3	15.8681744626633
4	8261	448.256362980282	0	1592.39027858985	0	1	0	5	4	6.58151058754376
5	8954	112.289693015139	0	464.707155134705	0	1	0	5	5	2.08180426513704
