STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	11572	23053.6974905348	0	30714.4989906944	0	1	0	1	1	8.52176613550223
2	2937	23468.0885497923	0	37733.7005702094	0	1	0	1	2	2.65711956007546
3	11759	17231.2103945569	0	24708.9263090488	0	1	0	1	3	6.96629747189552
4	11649	22779.7717667025	0	27693.2763929513	0	1	0	1	4	7.73465125093887
5	11528	13707.3284687121	0	18112.4601440931	0	1	0	1	5	5.0062111329119
1	7832	13631.6518783371	0	20565.9654901815	0	1	0	2	1	3.82037663947432
2	6237	18484.4547915832	0	31756.6757405584	0	1	0	2	2	4.69780707842067
3	23507	7747.79718295126	0	11809.068773682	0	1	0	2	3	6.58411273647121
4	7876	18052.3240524595	0	21481.2952509945	0	1	0	2	4	4.01282823960732
5	9262	7926.98651293062	0	9655.41611122787	0	1	0	2	5	2.12109524751561
1	21571	15417.214487064	0	33181.7773016307	0	1	0	3	1	25.0704307627549
2	7128	15419.8487734118	0	43118.0066716602	0	1	0	3	2	10.765104238544
3	22110	11919.6737114501	0	27550.0370048619	0	1	0	3	3	21.3354988746368
4	13420	9155.21531526285	0	14792.4801160051	0	1	0	3	4	6.95321059171025
5	12991	7400.24034688494	0	10349.4872407141	0	1	0	3	5	4.70926672959816
1	4631	3793.86895095308	0	2298.18736561186	0	1	0	4	1	2.2633741944499
2	15092	2905.65752904764	0	2358.21062796562	0	1	0	4	2	7.56877395652725
3	8514	4049.74376490683	0	2127.1504662821	0	1	0	4	3	3.85148316063711
1	5742	11239.3258574553	0	20864.2120543035	0	1	0	5	1	13.8734084730641
2	3740	7746.58043273231	0	16164.6891819136	0	1	0	5	2	7.00094970467185
3	16511	6336.54485418143	0	9462.61280701982	0	1	0	5	3	18.0926609378048
4	5984	9203.90017443251	0	11866.4338894498	0	1	0	5	4	8.2229908313275
5	5016	4235.69895741825	0	3847.64471283039	0	1	0	5	5	2.23496377281275
