STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	12969	20682.0841546779	0	8837.80417136184	0	1	0	1	1	8.66215417341205
2	10780	17600.2658371647	0	7736.62420270401	0	1	0	1	2	6.30297098171496
3	9460	14158.7248186881	0	6870.3108947423	0	1	0	1	3	4.91182145013276
4	11242	10082.2503838931	0	6171.4011304299	0	1	0	1	4	5.24327216559481
5	4994	4282.18559327559	0	5963.61100306425	0	1	0	1	5	2.25077918493792
1	9130	22838.8513561213	0	9624.88629910451	0	1	0	2	1	4.20882855275911
2	6941	21565.3624587664	0	7930.57734890887	0	1	0	2	2	2.63646311265038
3	7381	15927.6962916792	0	6197.13602076647	0	1	0	2	3	2.19079168351567
4	17050	8088.85589010526	0	4385.11228974971	0	1	0	2	4	3.58096397442185
5	14212	3267.71010017303	0	3910.85041003431	0	1	0	2	5	2.66208092217115
1	8129	19581.6255826586	0	13999.727063323	0	1	0	3	1	2.83530516663779
2	15279	38355.7095502182	0	24043.5201990294	0	1	0	3	2	9.15242335397216
3	14861	18344.2138043111	0	13984.6074407558	0	1	0	3	3	5.17775421607053
4	13090	11932.4263549152	0	8279.53599208185	0	1	0	3	4	2.7001554147499
5	25861	5376.21163497411	0	5586.00611804925	0	1	0	3	5	3.59906622672576
1	4994	6389.78886163514	0	3601.67283968351	0	1	0	4	1	3.5917961844502
2	13497	4874.70491561644	0	3603.64313455865	0	1	0	4	2	9.71265383395275
3	2772	7232.53658098469	0	4771.75513131426	0	1	0	4	3	2.64137620428435
4	4576	4174.58140517524	0	4616.80599624384	0	1	0	4	4	4.21877658608551
5	2398	5063.70190819663	0	6419.13048845182	0	1	0	4	5	3.07386131134935
1	5225	11315.6314958342	0	7943.53491936623	0	1	0	5	1	3.30037066908691
2	8162	13588.0663968327	0	10294.5541331899	0	1	0	5	2	6.68138883656789
3	4477	9829.42764141291	0	6457.82386511116	0	1	0	5	3	2.29898376838276
4	8646	5929.64166634891	0	3974.05051990624	0	1	0	5	4	2.73219209186621
5	10483	2983.68073336032	0	3035.63627066416	0	1	0	5	5	2.5304510121521
