STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	15686	395.543946984483	0	777.153192508766	0	1	0	1	1	2
2	14322	1337.09128116034	0	1814.97888945699	0	1	0	1	2	4.19846569489143
3	5665	2810.47791769359	0	3323.70492722275	0	1	0	1	3	3.04114926559676
4	5731	6158.74172049625	0	8117.32008731926	0	1	0	1	4	7.51377942476628
5	8041	4921.63172177817	0	4090.5649663887	0	1	0	1	5	5.31261957588041
1	12727	883.893766046863	0	2299.83179665361	0	1	0	2	1	3.19853503308226
2	8228	2528.15275151338	0	4870.33456423984	0	1	0	2	2	4.37907186509201
3	9361	5099.82593723782	0	6751.47962307891	0	1	0	2	3	6.90637570450302
4	16511	8570.52616614308	0	9518.5231082619	0	1	0	2	4	17.1740190239602
5	7887	1456.81533335431	0	1738.80823365433	0	1	0	2	5	2
1	23408	999.771530026892	0	2639.52076483375	0	1	0	3	1	14.8512389656256
2	14509	2577.26690171405	0	3086.78647117493	0	1	0	3	2	10.7650825228825
3	18645	4382.20066942908	0	4508.57029759244	0	1	0	3	3	20.2057291809587
4	16764	3867.15965983325	0	3511.84253445213	0	1	0	3	4	14.1509625386755
5	3894	1927.1393720549	0	2972.35350367827	0	1	0	3	5	2.78208055468661
1	8525	1900.51149758538	0	4421.40040101537	0	1	0	4	1	5.81959142610726
2	4158	3229.64935902042	0	5854.42958816184	0	1	0	4	2	3.75843750706687
3	6721	3093.12271518909	0	6762.75073976949	0	1	0	4	3	7.01771193787998
4	4796	5808.40240941022	0	8959.03693764343	0	1	0	4	4	6.63405034498194
5	4037	2781.01223243252	0	3153.56691287524	0	1	0	4	5	2
1	4576	3987.80309534631	0	6446.61185923708	0	1	0	5	1	7.03599750245903
2	21934	2780.81762041264	0	3655.82199928108	0	1	0	5	2	19.1254216712171
3	5126	4194.65618524986	0	3772.27378497572	0	1	0	5	3	4.61200686891943
4	1837	6330.53097430671	0	4608.35107050465	0	1	0	5	4	2.01912335003649
5	3520	2970.43115457086	0	2802.36349935987	0	1	0	5	5	2.35274722157786
