STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	14014	23370.7625965035	0	32463.3136583823	0	1	0	1	1	16.3869826459529
2	9735	16832.4244878866	0	25016.5611832872	0	1	0	1	2	8.7721813060569
3	13090	22348.4319810845	0	26820.6299121513	0	1	0	1	3	12.6459847221853
4	8030	15007.267157403	0	22026.5089421628	0	1	0	1	4	6.37096541889415
5	4576	12516.1191073241	0	13332.3213341557	0	1	0	1	5	2.19753510203645
1	9251	14923.6593423789	0	22204.5347929257	0	1	0	2	1	7.37318896578666
2	2475	23157.3731328757	0	38172.2498718256	0	1	0	2	2	3.39115754174697
3	24981	7858.66003527681	0	13191.0995026583	0	1	0	2	3	11.828122684708
4	10164	16909.2394501288	0	20457.8233675083	0	1	0	2	4	7.46361254152025
5	7843	7168.43000806273	0	8122.45003216972	0	1	0	2	5	2.28662142376014
1	20427	15497.4753697652	0	32755.2451936659	0	1	0	3	1	35.2159668132035
2	8822	14903.391694213	0	41773.4871157636	0	1	0	3	2	19.3964368144168
3	21219	12034.5903216457	0	27830.6130542598	0	1	0	3	3	31.0814920141585
4	21032	8962.63423172498	0	13825.0339897614	0	1	0	3	4	15.3038589078943
5	5720	5788.84043593156	0	7549.14929757829	0	1	0	3	5	2.27273194049338
1	3256	4226.60963216385	0	2233.27814117297	0	1	0	4	1	2.29491088480729
2	5896	2719.09713733721	0	2351.29405894125	0	1	0	4	2	4.3752516353807
3	11055	2995.3582779561	0	2288.98929604406	0	1	0	4	3	7.9862173045666
4	4983	4348.03748323492	0	2161.13791226013	0	1	0	4	4	3.39869336539364
5	3047	3717.59590706839	0	2092.12755177716	0	1	0	4	5	2.01186681660082
1	5467	11500.2951365584	0	21328.3640102003	0	1	0	5	1	20.2518400960754
2	4950	7461.22626975896	0	14608.8370126381	0	1	0	5	2	12.559684043435
3	16093	6373.87583493427	0	9454.5765665009	0	1	0	5	3	26.4263368223161
4	5159	9456.95839510518	0	12468.8804633701	0	1	0	5	4	11.1725127994268
5	5324	4373.61023191484	0	3927.52423400558	0	1	0	5	5	3.63174035462719
