STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	16423	185.978406280337	0	511.039869026087	0	1	0	1	1	3.40951952655135
2	14069	1134.23039639726	0	2713.37054607339	0	1	0	1	2	15.5080874740177
3	11088	996.412975497963	0	2011.62425418732	0	1	0	1	3	9.06120563777128
4	3663	771.401786850651	0	1820.83706485969	0	1	0	1	4	2.70952966330272
5	4202	1451.81218599136	0	3730.44549684439	0	1	0	1	5	6.36799411283033
1	15730	448.343323529449	0	1874.54233737463	0	1	0	2	1	2.81536587035199
2	8690	2521.22561065619	0	7177.75586593211	0	1	0	2	2	5.95551502298969
3	8580	4196.70571764191	0	14561.2563860063	0	1	0	2	3	11.9288067204843
4	3036	3335.85826749523	0	11511.020483767	0	1	0	2	4	3.33677143693233
5	18678	526.538288524254	0	1650.94990511151	0	1	0	2	5	2.94425303894782
1	24574	268.948485303918	0	814.044089925491	0	1	0	3	1	2
2	6237	1765.40234344319	0	5168.40115173987	0	1	0	3	2	2.59823079627221
3	15136	5011.4966986504	0	9545.3833051744	0	1	0	3	3	11.6452886856525
4	21153	2228.48463498772	0	4846.83480682278	0	1	0	3	4	8.26372687534591
5	10120	710.560465345662	0	1864.70719016107	0	1	0	3	5	2
1	12177	194.256862905125	0	350.80163116388	0	1	0	4	1	2
2	6182	1370.7502263662	0	1730.92710410703	0	1	0	4	2	3.90485925557718
3	3432	3132.45289118432	0	3920.73130014145	0	1	0	4	3	4.91034452671226
4	2090	1249.04272218257	0	2782.17379977742	0	1	0	4	4	2.12191580883577
5	4356	714.903602336201	0	1641.92241612841	0	1	0	4	5	2.60998558648519
1	11902	185.089691004774	0	194.761088247577	0	1	0	5	1	2
2	7733	546.793419838079	0	662.55703558563	0	1	0	5	2	3.74260461625906
3	1727	1084.0756013067	0	1625.04970377072	0	1	0	5	3	2.0500367906836
4	7832	1197.96910816725	0	2408.27455447419	0	1	0	5	4	13.777846581292
5	7799	431.209982074796	0	872.037851864154	0	1	0	5	5	4.96794667402287
