STRATO	N	M1	M2	M3	M4	M5	M6	M7	M8	M9	M10	M11	M12	M13	M14	M15	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	COST	CENS	DOM1	X1	SOLUZ
1	8789	2157.09850612132	1819.1844133746	2150.25990571252	2107.91510071242	27.2018948985087	1750.63004224067	2071.81051319285	2.70738954722569	1870.0564126344	11.837051846459	7.9767956570776	0.25129217026612	6.50121532122136	51.0262628720836	1.17798953160562	4650.76451372528	2815.63590097929	4404.06905036863	4283.81901500278	72.49374781732	2977.74848259638	1910.98847774926	8.0800945228106	1055.06870225459	58.3152258857374	123.520265423044	0.238438977364859	14.3432889257319	297.110478486222	20.0458983755433	1	0	1	1	17.5185492407896
2	36289	1754.6639007947	1409.19526680643	4177.28603004729	1219.46086781519	237.768443932077	468.108329903411	725.599169605776	10.7913750341201	1323.52200769363	817.531300723832	23.2039831303206	0.276341302692884	80.4643393309909	596.925488740168	62.1014238689776	4661.15628425416	2038.29335443149	6042.63220356732	2569.44940759283	445.158510684143	1003.46851153762	933.179499267816	23.6668405068748	896.48794249637	3671.96076758738	147.970367493866	0.340495146027639	291.913395568801	2996.2279680398	709.970733922494	1	0	1	2	83.469965776697
3	4367	1097.76844161384	446.652409644819	1356.94555293301	24.0836161916359	387.289982360227	56.2297848649892	105.357914224882	96.9826622264501	364.528803917199	8067.76994826913	463.160724651299	0.268040559049077	129.85806629265	624.454901935728	2314.06866003036	1707.77469858723	1094.63712441425	1361.36801418726	43.7646677746337	366.072732184526	201.148651341382	356.296275624546	143.019821933362	567.997852077362	18471.6103806409	539.264847504085	0.360493405797476	479.947447363383	3999.7115027096	2555.30396770689	1	0	1	3	8.75618272654961
1	4906	1139.86768326156	1151.78810546043	1641.6432452991	657.000054499517	20.0794754541546	760.146369701053	1133.84015587409	13.9624652814402	2019.50966514956	90.1531874392686	4.64434653913879	1.05767670108047	8.9859106836236	25.9728215861575	0.116803728517052	2661.36273299908	2107.48828714933	5416.11008105361	1936.68974359628	58.9728889531995	1080.08433673829	1092.83599642	65.7366897815694	1125.78405653011	678.663600220491	28.9866980760244	1.17582591242758	81.0446918905373	137.099882861592	0.782117617873792	1	0	2	1	7.59723789747497
2	6545	1780.68126860212	1587.8990382636	3484.48818761981	1330.31482348585	109.058361444868	365.046919824287	770.241688702375	36.6365554915714	2062.9809500046	962.952893697213	14.40611293792	1.70392320854718	36.3662116418417	226.319006911866	0.294180722955659	5440.09308322193	2916.19805077002	6089.54111371201	3063.2768872675	247.627919105756	566.611883143696	1014.68064989591	77.7560572052045	1390.24363632533	5207.86982631823	63.0583893440484	2.26895262428021	340.319795226005	1012.21279795897	2.58620997420709	1	0	2	2	16.1092913215019
3	43263	903.698344833623	655.650652768506	5950.2913404199	628.667088491895	470.385195321607	26.0838043168522	174.733934967731	175.475418995169	846.015253053692	5651.07753871653	94.7761646470368	3.08509971604261	171.948011177203	542.29382826202	273.447558233227	3283.34614138203	1224.56544680726	7411.57581928272	1389.44587402891	765.360410250524	118.745224526409	462.476737212536	243.114445825779	879.569862253184	43631.4841875816	217.775834091325	11.7246328066529	1115.24138087194	2813.46851499123	801.112277314468	1	0	2	3	96.4004430443513
1	15147	1488.72772704877	1174.24443268553	2838.73300875356	1185.16959049134	75.6389144142401	416.759728814243	1113.55332265811	26.0700972519484	2707.38997474093	344.227998196473	27.1327447877074	1.76231777320407	12.3146488861872	39.8980177948532	1.84795330754279	4101.55452935988	1911.39585603711	4810.04753947836	4704.22596350273	265.532128979413	848.744690626536	1674.33276075555	94.3313441457818	3002.37443302106	2154.98612976165	178.961345159781	5.11007488200895	38.4672440890757	204.069134608933	20.5428115048754	1	0	3	1	30.1182247866202
2	42933	1108.72556340694	1033.64874428444	8200.43738016875	989.379114225689	285.219352069273	64.8038671181916	352.734745016363	148.412937750668	1643.40823693497	3724.8854979118	55.7811206281223	5.98067116854318	260.652065971069	163.942424899778	19.7230416085435	4104.29612037373	2057.15012109818	11174.7461452136	3798.97479829305	391.549463476976	269.0888106313	761.803488533422	236.63849141891	2070.19247800641	12402.2383765237	191.724596071407	19.3671007602418	1252.53249647913	869.987554034767	116.951122299396	1	0	3	2	102.911245894986
3	19140	728.429300587878	270.172443824008	4628.9365993336	408.795450223852	320.767637106116	4.80910567810516	42.5089706752335	468.778318639625	407.717547173734	4698.50730298583	484.142492323947	9.43108629264826	107.608147775791	85.1286367994559	935.423255341503	1742.61085367788	514.082119646006	7810.19330272973	995.209865916388	354.432763057206	90.4815714630231	427.484428263345	527.285933103235	517.263476366557	11524.0935980243	750.628021711807	20.5931538672457	515.674600812718	780.919990267197	1110.46595148602	1	0	3	3	36.2353551768047
1	4752	339.869326908609	181.057144233775	1790.83774805132	409.196808493378	161.273650673918	1.51435772442177	75.9906832422973	177.754642515636	581.358902541395	51.7613094925761	18.1014079710217	4.72683133419272	7.75706995142805	6.3496109864469	67.8967219703867	407.539915293196	153.433532686913	2281.47166484959	715.027599745066	397.138104415427	1.49870285617908	183.251343432819	629.786718442399	443.532290720971	215.577734395171	103.786103679379	4.04452761010074	11.1998763251442	8.47484070243894	634.146298665961	1	0	4	1	9.85558172837587
2	16049	267.553824291532	102.463951593833	3199.27707797253	395.623652777783	268.48753610211	0.217232800165467	17.4744535922455	496.404582183206	474.04544415769	476.358904874915	100.543664277319	34.4248957686536	107.87789847664	9.37308827614076	174.838995868656	424.799823663846	101.0253675037	2689.08350178215	588.585474399078	609.344848845147	0.487754149714085	50.87159405772	1267.56920931509	411.006778738351	1678.95999437091	948.931117393897	104.809444072283	288.209906700913	13.9891985351112	565.423618174741	1	0	4	2	33.6742085297231
3	7436	377.790783313337	52.4994954574748	2447.67062692489	89.7677153118548	411.695526118786	0.0122592510672916	0.377910997976339	1070.78734710413	426.945445861775	4186.0492028906	379.888801435227	103.650503794032	96.1478256027879	8.24801634197873	1361.47967185346	497.037756538173	76.6686723291678	2760.11005756005	226.859016488274	680.477450826568	0.090643848536924	3.28342267782231	1456.79616028252	517.324089710955	7589.14614724045	948.489863455645	234.162848954364	311.974273661434	25.8309071725383	1355.72180079716	1	0	4	3	18.2882440599734
1	10626	867.644370573562	292.039715565607	2743.9931288333	263.602440999188	295.610482219092	1.27313755571626	230.443286971891	143.274392311146	1146.65248799017	190.357386053945	46.2349323329301	114.002378078501	14.8152310470953	2.65223631540288	46.3690214532297	1904.64143773608	354.876465278666	3886.039940991	666.525433077788	505.50913196488	2.38136178439256	518.901431264961	448.648274042945	1080.25691643364	686.999111309476	223.134352311379	341.659371254305	18.0254514863749	2.90864431589942	298.959583485034	1	0	5	1	24.3036910156349
2	11605	555.639671770279	215.691063131692	3949.84506796778	76.3101114907826	244.811679631253	0.259699234619176	34.7856190351415	182.530563049322	857.322186043501	1184.48300173944	44.817810113858	232.649444104898	59.4227433710247	1.79092660145303	72.3580022107376	1092.95873934424	234.241307346081	3712.90156178226	264.249781139566	333.15942899601	0.760762451551856	142.203036562904	485.779170453796	867.110956278522	4966.67345445228	155.299681458665	620.570065632619	132.214172887302	2.08137839307706	242.088198205831	1	0	5	2	23.3240352831782
3	14762	628.812641763462	209.074503961635	2573.51073795996	19.0131992087518	351.180485102589	0.0580945868528962	4.20333392263223	573.352532937906	327.08576475074	5511.76920369919	325.845746302844	1290.53317907624	72.2474589891221	0.453384308921041	736.332127857537	1010.49423035075	232.706630020912	3319.7464928557	99.7997617575729	365.658898954296	0.450602719246224	37.230464498245	802.566138038518	332.588402150237	11407.1169848795	993.736035707436	4211.20897334973	214.731996234388	1.15187456762547	1032.98796954206	1	0	5	3	33.0282789923354
