STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	3201	0.218530985752938	0.182242377125037	1	0	1	1	3.93153493804676
2	9768	0.267843266598935	0.285440345251195	1	0	1	2	18.7909225532339
3	9482	0.296515026509594	0.381985038820888	1	0	1	3	24.410315796682
4	20922	0.264154076178841	0.312146516285009	1	0	1	4	44.0137917011027
5	6072	0.288750290274552	0.392763354035396	1	0	1	5	16.0727361960848
1	11242	1.38217113204582	1.51574332280954	1	0	2	1	2.47194164273293
2	3652	3.57804421168144	12.7498423050617	1	0	2	2	6.75467645195842
3	13288	4.28693896254111	19.5799212201244	1	0	2	3	37.7432704126261
4	1463	4.61842552539007	9.21487651748285	1	0	2	4	2
5	25069	2.29306400355746	2.0997751061593	1	0	2	5	7.63622580412739
1	18029	1.79993171412635	5.1058803846319	1	0	3	1	9.76986023434587
2	13970	3.78687671294937	8.06135878753127	1	0	3	2	11.9522792848771
3	23892	7.54113746365521	22.6376927879894	1	0	3	3	57.4024915994875
4	8140	9.84732872250621	31.8351433062018	1	0	3	4	27.5028240104448
5	13189	8.96877895172768	13.9372365691707	1	0	3	5	19.5089823472839
1	14487	5.98607577693492	7.73415744773749	1	0	4	1	2
2	3102	36.4127978590164	70.0381365231144	1	0	4	2	2.12074901479759
3	1364	87.2752447781923	170.222107872266	1	0	4	3	2.26643481287619
4	1386	153.918443099282	227.504618039629	1	0	4	4	3.07798390776128
5	7898	103.019122075391	231.726857184923	1	0	4	5	17.8651389714998
1	20614	160.161892163736	464.529324401574	1	0	5	1	5.0554420984629
2	4213	565.125533087722	1180.88981959242	1	0	5	2	2.62654334177525
3	3487	1424.15123066719	2411.99526391095	1	0	5	3	4.44029814651173
4	2585	2327.59857549663	7322.99754978745	1	0	5	4	9.99385790457633
5	6094	1033.2832430039	3930.88305940848	1	0	5	5	12.6466735428565
