STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	10879	1321.8038049197	0	3600.19256986182	0	1	0	1	1	2
2	10571	7075.61121527305	0	15058.6413782358	0	1	0	1	2	6.30296559717104
3	5313	5219.64881263994	0	12612.7992797781	0	1	0	1	3	2.65334897661653
4	16676	2457.22719866118	0	6336.46310671432	0	1	0	1	4	4.18390553314052
5	6006	2264.65143664674	0	8784.13365390709	0	1	0	1	5	2.08894659004697
1	14476	184.406181008324	0	358.406362607302	0	1	0	2	1	2.08197006087545
2	6479	767.56254444311	0	1234.13230083568	0	1	0	2	2	3.20863187726492
3	7392	436.831462514059	0	858.961608052603	0	1	0	2	3	2.5479206934511
4	7689	451.395120131313	0	854.81269733004	0	1	0	2	4	2.63749120496958
5	18678	129.330676102669	0	308.341957571191	0	1	0	2	5	2.3110704842645
1	11528	83.0748797715541	0	222.035358845111	0	1	0	3	1	2.92214432363132
2	10395	181.518328172115	0	325.602528447698	0	1	0	3	2	3.86400620858654
3	8272	344.525127858781	0	491.914007588499	0	1	0	3	3	4.64542302829625
4	14630	166.942636553416	0	260.165293696041	0	1	0	3	4	4.34529474233724
5	32395	82.3638482804949	0	165.898985188403	0	1	0	3	5	6.1354619468355
1	4631	37.945010691821	0	42.9779409038737	0	1	0	4	1	2.33091201194852
2	7073	68.5649228937344	0	38.9946785080957	0	1	0	4	2	3.23008905953316
3	10340	39.0790657981938	0	31.4011413968831	0	1	0	4	3	3.80251965708753
4	6193	18.1611880543791	0	30.8859313330963	0	1	0	4	4	2.24009932997042
1	2343	9.61098576038469	0	7.15817147513223	0	1	0	5	1	2
2	14542	14.2372174376952	0	8.21830671779725	0	1	0	5	2	12.8870560240745
3	3190	9.92327169652271	0	6.15351038471401	0	1	0	5	3	2.11670751398433
4	6347	6.97818266482184	0	4.43887845860167	0	1	0	5	4	3.03800848584432
5	10571	2.5994771818948	0	3.13337375975838	0	1	0	5	5	3.57170437317014
