STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	37917	302.027232242818	0	717.298663522962	0	1	0	1	1	2
2	8514	2860.78029473318	0	4443.51812130596	0	1	0	1	2	2.05282835751301
3	3014	23282.512357723	0	23714.8972902444	0	1	0	1	3	3.87843513908401
1	37576	1344.78246724627	0	3038.44160893551	0	1	0	2	1	2
2	12716	12792.6981844059	0	11101.9598993021	0	1	0	2	2	2.04367762119951
3	2574	54322.5864958204	0	52913.5748948765	0	1	0	2	3	2
4	1848	104318.800242245	0	129117.820566819	0	1	0	2	4	3.45422298289677
1	51700	2363.98598080142	0	4971.37580464364	0	1	0	3	1	6.23738041875782
2	14938	7012.48917154821	0	9649.46135011758	0	1	0	3	2	3.49808711831925
3	4455	20596.8635445554	0	16630.5160410491	0	1	0	3	3	2
4	3927	40590.8701331412	0	28004.9013701542	0	1	0	3	4	2.66888612512278
5	2200	84824.4232696004	0	94167.5768938355	0	1	0	3	5	5.02758210014055
1	10846	1062.67899620574	0	2490.17527952673	0	1	0	4	1	2.41255275629354
2	4389	2811.20238475577	0	5979.05009428695	0	1	0	4	2	2.34409427595997
3	6930	3863.17785591768	0	9228.58147324427	0	1	0	4	3	5.71275352196073
4	3751	11779.9583859388	0	14400.6231393085	0	1	0	4	4	4.82509258105283
5	2321	29416.8612973558	0	25391.6965958441	0	1	0	4	5	5.26434280417962
1	20614	1869.2880325254	0	2604.11337287129	0	1	0	5	1	8.45577833627575
2	8536	3368.08910676022	0	4000.33706081689	0	1	0	5	2	5.37876316754874
3	4081	7205.52441584386	0	7310.37211296523	0	1	0	5	3	4.69934693940632
4	1507	21130.0329822961	0	21186.0694676952	0	1	0	5	4	5.02915561993352
5	2255	9705.98723358939	0	9727.40232843096	0	1	0	5	5	3.4552132397037
