STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	5522	305.276742935211	422.722635639953	1	0	1	1	24.9138853285423
2	10901	244.781719961924	341.113903317066	1	0	1	2	39.68764376067
3	11660	160.568783261228	230.920274663314	1	0	1	3	28.7375785236134
4	12276	103.166402289882	160.420960985342	1	0	1	4	21.0187821290807
5	9086	32.9167064006491	105.550209245271	1	0	1	5	10.2357904481465
1	9416	654.672312022059	824.491844555436	1	0	2	1	36.1604813085714
2	4653	264.610632167839	508.419702929752	1	0	2	2	11.0188637634086
3	11044	83.7032576779756	211.384650101261	1	0	2	3	10.8737973202445
4	24794	33.3864355606729	139.746204743027	1	0	2	4	16.1386798859265
5	4807	0.674597329786478	3.37471229949789	1	0	2	5	2
1	10428	548.909257577658	1010.78506093605	1	0	3	1	51.2770207056527
2	7007	297.382302825084	574.299893922298	1	0	3	2	19.576443729161
3	14883	149.282997193195	440.275603727822	1	0	3	3	31.8770445845274
4	37653	43.6306243850559	174.463553215229	1	0	3	4	31.957091373197
5	7249	4.6872427020414	38.4571806892322	1	0	3	5	2
1	3520	886.676723689689	1409.78086993412	1	0	4	1	16.4645416271211
2	6083	286.157214396791	528.369401739651	1	0	4	2	10.6637718222267
3	715	374.989761947834	1065.09725053292	1	0	4	3	2.52668250502787
4	4917	168.16110065618	364.765729726515	1	0	4	4	5.95072122373944
5	13002	34.7466625092099	120.153547487186	1	0	4	5	5.18324965304433
1	5357	280.215540903164	1042.73610450212	1	0	5	1	23.8328942289088
2	22088	43.0855954456104	159.349654653876	1	0	5	2	15.0171752254698
3	3113	63.857800671847	542.604562704913	1	0	5	3	7.20681361141473
4	583	228.079049480389	1738.31317105964	1	0	5	4	4.32391654977446
5	5852	6.06391756312352	16.3910584863018	1	0	5	5	2
