STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	6831	47.8294811184716	0	810.680905481382	0	1	0	1	1	2.84254261890922
2	17897	152.716882555515	0	1684.10037871613	0	1	0	1	2	15.47109194882
3	8030	50.2845114535682	0	167.091633396489	0	1	0	1	3	2
4	11462	361.360149790455	0	1361.81095049492	0	1	0	1	4	8.01216679700296
5	5225	4722.86913739648	0	5763.95518278034	0	1	0	1	5	15.4589376571376
1	31394	151.472759007465	0	472.801996430311	0	1	0	2	1	7.8057509788365
2	10846	867.196840928956	0	1116.47210651123	0	1	0	2	2	6.36804632333884
3	7238	1704.45884048845	0	1835.36560849809	0	1	0	2	3	6.9860212904441
4	3069	4688.47266658352	0	4192.85808358018	0	1	0	2	4	6.76699394655801
5	2167	2540.0875839746	0	3638.2656938996	0	1	0	2	5	4.14612182953342
1	45584	359.038323365513	0	1709.63399505925	0	1	0	3	1	21.3104043701506
2	15873	1339.88471995087	0	2586.08931921889	0	1	0	3	2	11.224801009402
3	10824	4939.69920295852	0	5866.77072900818	0	1	0	3	3	17.3645292402336
4	2068	11480.0849870472	0	13563.0015106626	0	1	0	3	4	7.66977207999264
5	2871	6253.21603109226	0	6724.35621682703	0	1	0	3	5	5.27910157166493
1	14487	410.581983029791	0	1323.58444395304	0	1	0	4	1	2.37512336608265
2	451	9538.42906717582	0	50714.4940997548	0	1	0	4	2	2.83311822106028
3	5863	1440.58366840627	0	8403.49213126822	0	1	0	4	3	6.10289291656635
4	1881	6752.90211741464	0	18945.7269601489	0	1	0	4	4	4.41424188668087
5	5555	3307.14230771178	0	3381.89577682589	0	1	0	4	5	2.32702120319893
1	24156	526.837558833918	0	1986.06984818943	0	1	0	5	1	9.08865119037451
2	5786	1577.59071615156	0	4169.32738646299	0	1	0	5	2	4.57008549537568
3	2178	3031.62462410425	0	8141.74403731598	0	1	0	5	3	3.35934971593919
4	2706	7618.06498800436	0	12623.9363109658	0	1	0	5	4	6.47146317344647
5	2167	6906.01180582186	0	18921.7084850785	0	1	0	5	5	7.76782004189608
