STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	8789	2071.81051319285	1910.98847774926	1	0	1	1	21.1351151684797
2	5720	1560.24450331536	1349.58056340813	1	0	1	2	9.71408567466694
3	6457	1132.60219245484	896.055273303122	1	0	1	3	7.28069221735077
4	7579	760.452692217935	701.702077584524	1	0	1	4	6.69224381785854
5	20900	229.19064149663	452.927053078671	1	0	1	5	11.9119163088644
1	5885	1101.22432427691	1067.61039767947	1	0	2	1	13.7989150746476
2	4576	757.163880272986	1101.30671805908	1	0	2	2	11.0682760971182
3	5269	826.137671016978	767.258926412883	1	0	2	3	8.87883178627697
4	7722	343.626618725255	477.830392169148	1	0	2	4	8.10380993197643
5	31262	38.7523089661766	248.106196394175	1	0	2	5	17.0349180777136
1	6842	726.245673947185	1435.29900841171	1	0	3	1	16.1698637190469
2	10098	1414.63468462698	1717.26627553848	1	0	3	2	28.5531424808918
3	12969	734.314378012648	873.862505247772	1	0	3	3	18.6608104182457
4	37411	101.819651535396	507.66198222927	1	0	3	4	31.2719428159385
5	9900	24.0527864916421	204.135500206739	1	0	3	5	3.32762698039629
1	1661	73.500531204754	248.563866969134	1	0	4	1	5.85193906067822
2	3828	80.322178804677	133.219994820605	1	0	4	2	7.22825569914301
3	2387	49.1980357979461	78.4150270163594	1	0	4	3	2.65304050876226
4	4444	18.0012225647562	38.7196215574432	1	0	4	4	2.43891867944543
5	15917	1.09157198764988	6.75240809934436	1	0	4	5	2
1	1166	546.111020777729	990.480552014686	1	0	5	1	5.12736973443268
2	2541	307.381296863104	592.758611203644	1	0	5	2	6.68702072742417
3	3300	193.485933133863	361.179494695624	1	0	5	3	5.2916018354121
4	13068	59.6956331485207	184.932547652069	1	0	5	4	10.7293301942604
5	16918	4.61045352579664	36.416726255966	1	0	5	5	2.73526907060235
