STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	10879	2776.99113096754	0	2100.57905713772	0	1	0	1	1	34.1622156516576
2	6688	1792.61234959806	0	1292.84287737023	0	1	0	1	2	12.925877431347
3	9636	1334.49661273137	0	1045.45723603748	0	1	0	1	3	15.0598652544312
4	12782	893.163396064586	0	766.783476285325	0	1	0	1	4	14.6517527277055
5	9460	286.694066708114	0	522.065797872914	0	1	0	1	5	7.38302604484036
1	5885	7957.23391737811	0	4780.54875520626	0	1	0	2	1	13.1245791151559
2	4763	4851.99588179298	0	3635.01156045106	0	1	0	2	2	8.07695278387167
3	7447	1135.42182224111	0	1573.19477920821	0	1	0	2	3	5.46543856016117
4	7238	678.174153348998	0	1246.85233465756	0	1	0	2	4	4.21012284217244
5	29381	234.124925517067	0	790.43653825286	0	1	0	2	5	10.8341475730473
1	9471	4851.14719083506	0	4197.76662262412	0	1	0	3	1	30.1863999972387
2	5126	3169.62289195001	0	3044.82835370017	0	1	0	3	2	11.8505528888759
3	18051	1289.06457402596	0	1948.47022577688	0	1	0	3	3	26.7049786990128
4	17435	411.540963837778	0	913.160567519467	0	1	0	3	4	12.0883297107139
5	27137	160.098685413642	0	517.586692819532	0	1	0	3	5	10.6645401250685
1	2893	8290.73837934537	0	6370.64555173339	0	1	0	4	1	8.54815951026681
2	726	5720.33160784384	0	10278.7141923295	0	1	0	4	2	3.46111597902477
3	10032	2074.51004247931	0	2751.84440883176	0	1	0	4	3	12.8041908788671
4	5137	639.822476897092	0	1516.72615170578	0	1	0	4	4	3.61374481948948
5	9449	190.668129177694	0	651.332121678187	0	1	0	4	5	2.8544936885285
1	5225	2013.65655613154	0	2925.47711608358	0	1	0	5	1	21.01552862493
2	13035	616.933200696822	0	676.439793474638	0	1	0	5	2	12.1226482096454
3	9053	214.629102675694	0	250.050443708414	0	1	0	5	3	3.11227144821531
4	3641	365.049209230205	0	2045.6602238564	0	1	0	5	4	10.2402721395112
5	6039	40.6085695352869	0	58.7303513092117	0	1	0	5	5	2
