STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	4486	0.151159563049303	1.13148469854199	1	0	1	1	2
2	3809	3.786154298243	9.71816544876332	1	0	1	2	8.75900422984486
3	3549	22.5405134016445	35.6351558199852	1	0	1	3	29.9256874931648
4	2440	62.2119695538304	87.1315629271999	1	0	1	4	50.3065813775274
5	3401	130.493585780302	164.02016621477	1	0	1	5	131.996785338258
6	2888	280.031377955877	336.402861582502	1	0	1	6	229.888022887468
7	1388	736.968782161134	800.026918238748	1	0	1	7	262.756543871723
8	657	274.636845594499	464.405886332077	1	0	1	8	72.1975666308844
