STRATO	N	M1	S1	COST	CENS	DOM1	X1	SOLUZ
1	13112	1449.94737225349	1198.97973928645	1	0	1	1	13.8356431188953
2	6270	1946.83895744774	2253.75256272095	1	0	1	2	12.4363329512595
3	14674	992.170283563	1345.14339157663	1	0	1	3	17.3714337093729
4	8866	2188.3487400966	3855.44403448846	1	0	1	4	30.0829690248495
5	5786	648.030586608461	1165.62028202891	1	0	1	5	5.935456018358
1	5071	942.527876084291	1069.42928413738	1	0	2	1	5.74685228425995
2	18667	1445.11231792361	2506.08178037327	1	0	2	2	49.5740177715865
3	13332	599.894224447514	796.368694994796	1	0	2	3	11.2510702465176
4	14861	309.335603034432	427.505110580462	1	0	2	4	6.73245867861705
1	20339	846.875335307978	922.407166666749	1	0	3	1	18.2021155355701
2	12683	1401.54956762737	1734.70553758129	1	0	3	2	21.3460419754183
3	8503	1773.6698099665	4003.37475230534	1	0	3	3	33.0269163741471
4	21318	695.817321431074	1368.56669686293	1	0	3	4	28.306229740431
5	12617	182.436948724586	340.851199716551	1	0	3	5	4.17244414647891
1	5236	116.939470705325	98.5117666535499	1	0	4	1	8.37010438994083
2	5060	159.509440850801	110.836873947771	1	0	4	2	9.1007652959935
3	792	311.870737855411	292.3425515235	1	0	4	3	3.75716565516873
4	10230	86.8342215817915	88.5121504549494	1	0	4	4	14.6933781258822
5	6083	48.6429407035415	63.6770389606075	1	0	4	5	6.28555752845513
1	1430	295.379809927888	212.455124680145	1	0	5	1	2
2	14289	121.015681850082	103.964520416086	1	0	5	2	9.20863013253849
3	13255	407.30183613384	359.524005315538	1	0	5	3	29.5403518944809
4	6941	135.089543434423	161.882160201367	1	0	5	4	6.9651275593344
