STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	8789	25.9970487543588	0	21.7517354688653	0	1	0	1	1	12.9074456631802
2	8778	35.5485603232847	0	24.2673808840704	0	1	0	1	2	14.3822028907602
3	5390	38.5196318686862	0	29.2249364480902	0	1	0	1	3	10.6352883346996
4	7997	44.6839057543011	0	38.2117453216239	0	1	0	1	4	20.6315044815165
5	18491	31.1366194802766	0	30.089521173521	0	1	0	1	5	37.5649316777082
1	1771	356.187470182505	0	230.531532021858	0	1	0	2	1	2.02497103348702
2	6193	187.143420620909	0	130.512712967566	0	1	0	2	2	4.00888700171995
3	5742	93.4775910912209	0	85.4315522966105	0	1	0	2	3	2.43305206931638
4	12287	47.3567718352097	0	42.2387079806904	0	1	0	2	4	2.57410584718444
5	28721	27.5707882403919	0	27.2093993863885	0	1	0	2	5	3.87604160339691
1	4884	7466.66881869588	0	9605.0026942508	0	1	0	3	1	10.5327222900024
2	11605	3557.21340648712	0	4559.18037168602	0	1	0	3	2	11.8795340391423
3	10208	1660.12469445736	0	2094.28820743967	0	1	0	3	3	4.80003712033402
4	35959	1129.92923447576	0	1200.51214516192	0	1	0	3	4	9.69263036678357
5	14564	342.111203007531	0	651.583936836804	0	1	0	3	5	2.13068145974716
1	2321	16046.3200595582	0	16655.8194216325	0	1	0	4	1	3.18616073417924
2	1474	12270.2098339474	0	18187.9320631171	0	1	0	4	2	2.2095678587141
3	11440	4046.52679179481	0	4544.39062233542	0	1	0	4	3	4.28477692419859
4	13002	834.824380202172	0	1237.5349675894	0	1	0	4	4	2
1	1584	8088.6307124574	0	18994.4888207445	0	1	0	5	1	3.09628338180802
2	4906	6768.7620258091	0	12029.4385196713	0	1	0	5	2	6.07338503546554
3	15862	4098.67771428765	0	8386.84122270815	0	1	0	5	3	13.6903414812977
4	3388	2640.0056034499	0	5727.00638793488	0	1	0	5	4	2
5	11253	514.242675501065	0	1073.7316221919	0	1	0	5	5	2
