STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	18260	142.124948627366	0	111.774874539065	0	1	0	1	1	16.6802267289251
2	12694	212.373945885959	0	168.738436991556	0	1	0	1	2	17.5052977136737
3	4488	271.494059602452	0	231.728967619784	0	1	0	1	3	8.49943702369495
4	9174	414.29904874268	0	296.256305773599	0	1	0	1	4	22.2117779962794
5	4829	249.381106227555	0	201.443724278531	0	1	0	1	5	7.95001471930379
1	5489	839.918258428839	0	618.014659043422	0	1	0	2	1	5.74922147963784
2	23364	1211.8587913696	0	678.511924023238	0	1	0	2	2	26.8671570540416
3	9988	1777.17678342548	0	849.368742912594	0	1	0	2	3	14.3777802189238
4	10824	2259.94111206732	0	846.754969386244	0	1	0	2	4	15.5332585060078
5	5049	230.279048734154	0	216.816177759835	0	1	0	2	5	2
1	24244	1366.10995770313	0	1511.47589244709	0	1	0	3	1	37.6806622763138
2	26224	2289.46566740581	0	1434.55730393391	0	1	0	3	2	38.6838654911214
3	18194	3259.55114275113	0	1850.64276597833	0	1	0	3	3	34.6229295153386
4	3322	2084.72432326657	0	1992.85330325498	0	1	0	3	4	6.80750527082768
5	5236	477.151316289906	0	385.882383388947	0	1	0	3	5	2.07762717643783
1	2893	945.249015806544	0	793.410691155256	0	1	0	4	1	4.81872703363731
2	6116	1489.40862040657	0	720.04531744803	0	1	0	4	2	9.24513273452034
3	6105	1738.71425971664	0	939.015808508578	0	1	0	4	3	12.0349534733183
4	10879	1926.99723968396	0	754.858701134217	0	1	0	4	4	17.2401279954041
5	2244	1423.77024022361	0	720.172607498936	0	1	0	4	5	3.39269871821683
1	15499	911.321294395645	0	429.90655784271	0	1	0	5	1	24.0526386405733
2	3663	1113.78564222011	0	497.359511308312	0	1	0	5	2	6.57646214665162
3	5786	1279.88684652318	0	595.01156355985	0	1	0	5	3	12.4276442760565
4	10417	973.905357557571	0	579.321961324658	0	1	0	5	4	21.7845019308026
5	1628	677.902828188327	0	562.231978368362	0	1	0	5	5	3.30411323471545
