STRATO	N	M1	M2	M3	M4	M5	M6	M7	M8	M9	M10	M11	M12	M13	M14	M15	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	COST	CENS	DOM1	X1	SOLUZ
1	12837	1565.02526033562	1329.63067729836	1637.79352668162	56.4405859545359	176.246702824177	409.852509008543	808.903813094634	3.73198862832377	1113.00703713959	1571.60634010424	44.3154239282143	0.157377598748881	57.9211279591122	207.997673317488	72.8496853005496	3065.02159071486	1232.76270584807	1477.89738204904	95.8356411493906	313.485681808425	604.956138976082	993.384281505946	6.12398485014754	906.636122190949	5697.28896745075	212.196577196375	0.0774751152291567	203.719283880233	541.774168349876	286.097450607291	1	0	1	1	19.8914360073465
2	7832	3454.28677738485	1678.81765643	2652.12453152355	944.072509024946	144.12849880361	1605.66141139296	1090.21446574135	0.695015644161742	1589.59447339054	337.123375999298	17.4976982437599	0.108278040645867	146.574338076087	873.050809939208	107.900210970387	7824.730346598	1774.12784269504	2588.76077727133	1037.9241540096	210.067766128398	3305.83554109553	941.80030424571	1.37458330267824	1066.44947537174	1428.31682415094	187.546527782589	0.0434588429286633	479.024830931333	5163.76437948831	1370.43148590783	1	0	1	2	20.1447360826061
3	13090	1359.93935648633	1117.18361177243	4370.86578946641	2746.29563026449	180.965390382696	638.186354735274	729.356491473158	9.39491390322289	1436.35767826147	487.661748130934	29.4318842773128	0.209193992250812	48.3084304788633	463.433384431839	55.4664315903173	2677.57476859546	1579.01501711422	4556.98143617861	3948.24035951565	273.885431096592	1217.16054698149	1061.18640323143	19.3925820866	805.790118525208	3343.35845731625	178.791976028691	0.147848478273906	166.903578812699	2370.64500115017	496.667269111547	1	0	1	3	22.0320748071861
4	12419	1520.78034973175	1859.5050016745	5725.94245200741	1419.69220774352	296.962815669148	506.67546111759	1305.78876744225	22.2406986885791	1558.72617099224	578.983462909821	14.6440026304678	0.553443286422372	42.1566212094232	595.502966926757	68.9195848994653	4597.5528206066	3400.55673953685	9747.49209069377	2959.90147050845	644.448036404049	846.931513133989	1806.65806211774	45.1528486052969	1016.82306705653	2547.84575846074	72.2901423990085	0.491420471167019	137.534146529527	2320.04257584759	502.292153279798	1	0	1	4	31.504487785724
5	3267	1100.49317450517	350.025984703473	1347.72854590237	90.6449068817555	339.957261694172	41.6122826584446	96.1688948397041	115.707322305339	355.064479431979	8758.62619810751	500.716136689194	0.283880669242429	109.709978945398	571.655658300154	2757.04805014244	1826.38588062931	932.909152460761	1953.4835133639	550.527566508503	315.88971516436	162.771107388665	333.637562998494	154.837037640034	595.601516792834	20235.4941673373	550.495334055275	0.386272571598888	412.906268846582	3638.48631497312	2660.26614949822	1	0	1	5	7.64370705520557
1	5676	975.161567054441	866.455328615278	4238.98243103637	1294.84416045259	236.060943975098	94.6101827008712	623.145988495073	40.5676638334011	1437.18802183839	585.244880869626	10.0786271358345	6.11585974010309	43.865266441852	1095.73570939758	6.25800898773427	2340.36675587222	1001.60165587596	4947.12563101955	3959.80314268094	331.111599052073	223.980159215359	1122.56348418454	71.06059207793	962.255779073259	2193.31298305166	47.0272244501872	29.0337447638325	115.878571079902	3556.68752492611	82.7714386044841	1	0	2	1	13.2535959464924
2	4873	621.673366583812	431.396564443358	7341.19660137234	1335.01579750092	874.439669223397	10.9907394121168	73.4399156450061	96.0168442056062	721.348539437615	1014.65361240961	56.449949883909	4.61069681935506	56.3169005408696	413.911493055307	77.606090059737	1556.82887921115	530.426148829856	5738.28373100178	2033.90337259111	1152.05878473919	76.8851063358834	268.408350519342	111.822845749053	612.70968029635	3852.00421933933	108.340244077358	13.2196357675221	182.240355367549	1204.06338561956	311.609467976616	1	0	2	2	8.54122043505414
3	8085	376.355078964908	1216.18338613292	4111.41009250668	732.900263674576	151.116833657428	58.9924340932275	460.967061325135	28.6352075879804	1407.99730963252	529.707850199568	19.6820697292737	1.5927788149365	103.512960730264	669.18870665888	19.9746830396237	992.069417849962	1932.92111195082	5328.96932557916	1371.27829234987	347.281813487955	184.482881250449	559.648767417756	63.1873138489012	1109.51196776952	1902.71146114381	55.1982236229637	3.74672362365242	606.146129949527	1784.97469903464	163.694539092442	1	0	2	3	14.3146298492061
4	22297	1313.41266241493	1057.26725519165	6304.01078738354	692.621301436354	458.195484972633	239.279681071821	428.667493772396	155.857437551929	1394.48363689952	4645.25816994045	34.1849569721535	1.97445080873134	238.037888373679	449.598861943708	30.9646461481921	4484.754605302	2077.15898907885	9346.50412137685	959.56463518979	749.929859651928	610.996806834011	770.487539591175	251.422498047843	1186.09379559722	31222.493802858	69.3507507766185	1.88765648013274	1658.43370228795	3222.14431815493	192.109707370451	1	0	2	4	50.4596032416936
5	13783	1121.02060006982	288.903668169323	4098.98236315439	321.561541267254	299.164248320321	61.2519522117171	71.3631825049928	280.173341171972	425.307413399936	9802.15622453531	219.23241405618	2.59220172753405	84.2552978736664	101.462335874036	766.672799820122	3749.45605294924	725.708365945643	5737.13528646714	1240.2297228403	581.879573828841	366.418092210158	378.420571280526	295.765886358072	693.134366888167	66114.8464266929	353.463879826928	2.39182290947493	757.9130174531	863.401213891953	1242.93251068053	1	0	2	5	30.3969568171447
