STRATO	N	M1	M2	S1	S2	COST	CENS	DOM1	X1	SOLUZ
1	45694	697.683868913549	0.000000000000001	2266.42811338321	0	1	0	1	1	2.27286937839164
2	3751	20209.3498807327	0.000000000000001	26696.5482708316	0	1	0	1	2	2.1977360325282
1	49720	3958.66695282012	0.000000000000001	8414.51508160364	0	1	0	2	1	2.50925227752153
2	4994	70653.1333688569	0.000000000000001	93963.9315158188	0	1	0	2	2	2.81445190484708
1	40612	1770.15616002214	0	4972.00904549344	0	1	0	3	1	2
2	26015	5951.38319940524	0	8970.71445914735	0	1	0	3	2	2.13317297694279
3	8118	29197.1090341273	0	26600.9764127449	0	1	0	3	3	2
4	2475	76163.8944281422	0	88275.0265401192	0	1	0	3	4	2
1	14652	1516.5535827385	0	3988.9152553679	0	1	0	4	1	2
2	9350	4952.5632813705	0	9975.88943953881	0	1	0	4	2	2.78715855703576
3	4235	21659.1546648947	0	22755.6189424186	0	1	0	4	3	2.87965529873757
1	19921	1874.83592407221	0	2916.5492941532	0	1	0	5	1	2.61425479322034
2	11550	3732.30080762424	0	4809.94830480812	0	1	0	5	2	2.49971127696867
3	5522	12964.7433551915	0	15710.6041031938	0	1	0	5	3	3.90352300838977
